com.mobileforming.android.te2.maps.sdk.model.Fence$Type:  void  <clinit>()	com.mobileforming.android.te2.maps.sdk.model.Fence$Type:  void  <init>(java.lang.String,int)
com.mobileforming.android.te2.maps.fragment.Te2MapFragment$3:  void  onChanged(java.util.List)	com.mobileforming.android.te2.maps.fragment.Te2MapFragment:  java.util.List  access$202(com.mobileforming.android.te2.maps.fragment.Te2MapFragment,java.util.List)
com.mobileforming.android.te2.events.dataprovider.EventsDataProvider:  void  fetchHomePageEvents(com.mobileforming.te2.core.DataCallback)	com.mobileforming.android.te2.events.dataprovider.EventsDataProvider:  void  fetchEventsAndShows(com.mobileforming.te2.core.DataCallback)
com.mobileforming.android.te2.messages.MessagesDetailFragment:  void  setupDetailView(android.view.LayoutInflater)	com.mobileforming.android.te2.messages.MessagesDetailFragment$1:  void  <init>(com.mobileforming.android.te2.messages.MessagesDetailFragment)
com.mobileforming.android.te2.maps.sdk.MapDataUtils:  com.mobileforming.android.te2.maps.sdk.model.MapData  buildMapData(com.mobileforming.android.te2.maps.sdk.model.MapInfo,com.mobileforming.android.te2.maps.sdk.model.MapDataPayload)	com.mobileforming.android.te2.maps.sdk.MapDataUtils:  com.mobileforming.android.te2.maps.sdk.model.MapInfo$Version  getActiveVersion(com.mobileforming.android.te2.maps.sdk.model.MapInfo)
com.mobileforming.te2.core.view.MenuTileView:  void  selectItem(int)	com.mobileforming.te2.core.view.MenuTileView:  void  setSelectedUi()
com.mobileforming.te2.core.ModuleConfig:  void  copy(com.mobileforming.te2.core.ModuleConfig,com.mobileforming.te2.core.ModuleConfig$BaseBuilder)	com.mobileforming.te2.core.ModuleConfig$BaseBuilder:  java.lang.String  access$102(com.mobileforming.te2.core.ModuleConfig$BaseBuilder,java.lang.String)
com.mobileforming.android.te2.grupo.RefApplication:  void  setSelectedVenueId(java.lang.String)	com.mobileforming.android.te2.maps.dataprovider.MapsDataProvider:  void  setCurrentVenue(java.lang.String,java.lang.String,int)
com.mobileforming.android.te2.maps.fragment.PoiListFragment$4:  int  compare(java.lang.Object,java.lang.Object)	com.mobileforming.android.te2.maps.fragment.PoiListFragment$4:  int  compare(com.mobileforming.te2.core.model.Poi,com.mobileforming.te2.core.model.Poi)
com.mobileforming.te2.core.view.MenuTileView:  int  getMenuTileItemLayoutId(com.mobileforming.te2.core.view.MenuTileView$MenuTileItem)	com.mobileforming.te2.core.view.MenuTileView$MenuTileItem:  boolean  access$900(com.mobileforming.te2.core.view.MenuTileView$MenuTileItem)
com.mobileforming.android.te2.maps.sdk.MapSessionImpl$26:  void  call(java.lang.Throwable)	com.mobileforming.android.te2.maps.sdk.exception.DataException:  com.mobileforming.android.te2.maps.sdk.exception.DataException  wrapException(java.lang.Throwable)
com.mobileforming.android.te2.maps.sdk.LocationEventLoggerDelegate:  void  logPlayServicesGeofenceEvent(com.mobileforming.android.te2.maps.sdk.model.Fence,android.location.Location,java.lang.String)	com.mobileforming.android.te2.maps.sdk.model.LogEntry$Builder:  com.mobileforming.android.te2.maps.sdk.model.LogEntry$Builder  action(java.lang.String)
com.mobileforming.android.te2.maps.MapsModuleFragment:  void  access$1800(com.mobileforming.android.te2.maps.MapsModuleFragment)	com.mobileforming.android.te2.maps.MapsModuleFragment:  void  selectViewtoShow()
com.mobileforming.android.te2.messages.dataprovider.MessagesDataProvider:  void  fetchMessagesForCurrentVenue(com.mobileforming.te2.core.DataCallback)	com.mobileforming.android.te2.messages.dataprovider.MessagesDataProvider$2:  void  <init>(com.mobileforming.android.te2.messages.dataprovider.MessagesDataProvider,com.mobileforming.te2.core.DataCallback)
com.mobileforming.android.te2.maps.sdk.MapSessionImpl:  void  postWalkingPathCallbackFailure(com.mobileforming.android.te2.maps.sdk.Callback,java.lang.Throwable)	com.mobileforming.android.te2.maps.sdk.MapSessionImpl$31:  void  <init>(com.mobileforming.android.te2.maps.sdk.MapSessionImpl,com.mobileforming.android.te2.maps.sdk.Callback,java.lang.Throwable)
com.mobileforming.android.te2.events.adapter.EventsStickyHeadersListAdapter:  void  onBindViewHolder(com.mobileforming.android.te2.events.adapter.EventsStickyHeadersListAdapter$ViewHolder,int)	com.mobileforming.te2.core.model.Event:  java.lang.String  getDescription()
com.mobileforming.android.te2.tracker.logger.locationhistory.LocationHistoryRepository$1:  java.lang.Void  doInBackground(com.mobileforming.te2.core.entity.LocationHistoryEntity[])	com.mobileforming.te2.core.logger.dao.LocationHistoryDAO_Impl:  void  insertLocation(com.mobileforming.te2.core.entity.LocationHistoryEntity)
com.mobileforming.android.te2.tracker.dataprovider.DefaultTrackerDataProvider:  void  trackMessageLinkTapped(com.mobileforming.te2.core.model.Message)	com.mobileforming.te2.core.model.Message:  java.lang.String  linkId()
com.mobileforming.android.te2.tracker.dataprovider.DefaultTrackerDataProvider:  void  trackGetWalkingPath(com.mobileforming.te2.core.model.PathData)	com.mobileforming.te2.core.model.PathData:  float  getDestinationX()
com.mobileforming.android.te2.maps.sdk.model.CacheItem:  void  <init>(com.mobileforming.android.te2.maps.sdk.model.CacheItem$Builder)	com.mobileforming.android.te2.maps.sdk.model.CacheItem$Builder:  java.lang.String  access$400(com.mobileforming.android.te2.maps.sdk.model.CacheItem$Builder)
com.mobileforming.android.te2.grupo.DiningFragment:  void  setupTablayout(com.mobileforming.te2.core.model.Category)	com.mobileforming.android.te2.maps.view.SubCategoryTabLayout:  void  setTabTitles(java.lang.String[])
com.mobileforming.te2.core.util.GlideOptions:  com.mobileforming.te2.core.util.GlideOptions  decodeTypeOf(java.lang.Class)	com.mobileforming.te2.core.util.GlideOptions:  void  <init>()
com.mobileforming.android.te2.maps.fragment.PoiDetailFragment:  void  setShowTimes(java.util.TimeZone,java.util.List,android.view.LayoutInflater)	com.mobileforming.android.te2.maps.fragment.PoiDetailFragment$13:  void  <init>(com.mobileforming.android.te2.maps.fragment.PoiDetailFragment)
com.mobileforming.android.te2.messages.view.BarcodeView$AsyncBarCodeTask:  void  onPreExecute()	com.mobileforming.android.te2.messages.view.BarcodeView:  int  dpToPx(int)
com.mobileforming.android.te2.maps.sdk.MapManagerFactory:  com.mobileforming.android.te2.maps.sdk.MapManager  buildMapManager(com.mobileforming.android.te2.maps.sdk.model.MapDataPayload)	com.mobileforming.android.te2.maps.sdk.model.MapDataPayload:  int  getStepsPerMin()
com.mobileforming.android.te2.maps.sdk.PathFinderAStar:  com.mobileforming.android.te2.maps.sdk.model.MapGrid[]  findPath(com.mobileforming.android.te2.maps.sdk.model.MapGrid,com.mobileforming.android.te2.maps.sdk.model.MapGrid)	com.mobileforming.android.te2.maps.sdk.model.MapGrid:  int  getX()
com.mobileforming.te2.core.auth.Te2Authenticator:  okhttp3.Request  authenticate(okhttp3.Route,okhttp3.Response)	com.mobileforming.te2.core.auth.AuthManager:  void  fetchAccessToken(java.lang.String,com.mobileforming.te2.core.DataCallback)
com.mobileforming.android.te2.maps.sdk.MapSessionImpl$8:  void  call(java.lang.Throwable)	com.mobileforming.android.te2.maps.sdk.exception.DataException:  void  <init>(java.lang.String)
com.mobileforming.android.te2.maps.sdk.LocationEventManagerImpl$4:  void  run()	com.mobileforming.android.te2.maps.sdk.LocationEventManagerImpl:  java.util.Set  access$000(com.mobileforming.android.te2.maps.sdk.LocationEventManagerImpl)
com.mobileforming.android.te2.maps.sdk.MapSessionImpl$4:  void  call(com.mobileforming.android.te2.maps.sdk.MapIdentifier)	com.mobileforming.android.te2.maps.sdk.MapDecision:  void  <init>(com.mobileforming.android.te2.maps.sdk.MapIdentifier,com.mobileforming.android.te2.maps.sdk.MapIdentifier)
com.mobileforming.te2.core.logger.dao.LoggerLocationPermissionsDAO_Impl$2:  void  bind(android.arch.persistence.db.SupportSQLiteStatement,com.mobileforming.te2.core.entity.LocationPermissionsEntity)	com.mobileforming.te2.core.entity.LocationPermissionsEntity:  java.lang.String  getLocationPermission()
com.mobileforming.android.te2.maps.sdk.MapSessionImpl:  void  getWalkingTime(java.util.List,com.mobileforming.android.te2.maps.sdk.Callback)	com.mobileforming.android.te2.maps.sdk.MapSessionImpl$23:  void  <init>(com.mobileforming.android.te2.maps.sdk.MapSessionImpl,com.mobileforming.android.te2.maps.sdk.Callback)
